source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,Getting out of Syria was no surprise. I’ve been campaigning on it for years and six months ago when I very publicly wanted to do it I agreed to stay longer. Russia Iran Syria &amp; others are the local enemy of ISIS. We were doing there work. Time to come home &amp; rebuild. #MAGA,12-20-2018 11:42:57,16808,72204,false,1075718191253504001
Twitter for iPhone,“I’m proud of the President today to hear that he is declaring victory in Syria.” Senator Rand Paul.  “I couldn’t agree more with the presidents decision. By definition this is the opposite of an Obama decision. Senator Mike Lee,12-20-2018 11:25:51,13158,60475,false,1075713886874148865
Twitter for iPhone,“Trump gets no credit for what he’s done in the Middle East.”  @IngrahamAngle  So true thank you Laura!,12-20-2018 05:17:12,15142,74315,false,1075621115739832320
Twitter for iPhone,Col. Jim Carafano on @IngrahamAngle “Trump has made the Middle East a better place. When Trump came into office ISIS was running amuck in the Middle East. Over a million refugees poured into Western Europe - none of that is happening today. That’s all due to Trump.”,12-20-2018 05:04:05,15627,63010,false,1075617812285132800
Twitter for iPhone,RT @GovMikeHuckabee: It took a British court to reveal it but more shocking evidence of the REAL "Russian collusion" and it wasn't about @…,12-20-2018 03:30:00,20865,0,true,1075594137603375104
Twitter Media Studio,After historic victories against ISIS it’s time to bring our great young people home! https://t.co/xoNjFzQFTp,12-19-2018 23:10:35,29396,118571,false,1075528854402256896
Twitter for iPhone,....In any event it goes on and on &amp; the new AG who is now being replaced by yet another AG (who openly campaigned on a GET TRUMP agenda) does little else but rant rave &amp; politic against me. Will never be treated fairly by these people - a total double standard of “justice.”,12-19-2018 15:05:29,17280,72633,false,1075406772368785408
Twitter for iPhone,...sleazebag AG Eric Schneiderman who has since resigned over horrific women abuse when I wanted to close the Foundation so as not to be in conflict with politics. Shady Eric was head of New Yorkers for Clinton and refused to even look at the corrupt Clinton Foundation......,12-19-2018 14:56:11,20672,80635,false,1075404434862235649
Twitter for iPhone,The Trump Foundation has done great work and given away lots of money both mine and others to great charities over the years - with me taking NO fees rent salaries etc. Now as usual I am getting slammed by Cuomo and the Dems in a long running civil lawsuit started by.....,12-19-2018 14:44:42,16282,65794,false,1075401544131076096
Twitter for iPhone,We have defeated ISIS in Syria my only reason for being there during the Trump Presidency.,12-19-2018 14:29:49,25524,116733,false,1075397797929775105
Twitter for iPhone,Mexico is paying (indirectly) for the Wall through the new USMCA the replacement for NAFTA! Far more money coming to the U.S. Because of the tremendous dangers at the Border including large scale criminal and drug inflow the United States Military will build the Wall!,12-19-2018 13:43:10,23954,98828,false,1075386058282545152
Twitter for iPhone,In our Country so much money has been poured down the drain for so many years but when it comes to Border Security and the Military the Democrats fight to the death. We won on the Military which is being completely rebuilt. One way or the other we will win on the Wall!,12-19-2018 12:35:04,25288,109676,false,1075368918204719105
Twitter for iPhone,In our Country so much money has been poured down the drain for so many years but the Democrats fight us like cats and dogs when it comes to spending on Boarder Security (including a Wall) and the Military. We won on the Military it is being completely rebuilt. We will win...,12-19-2018 12:28:47,353,1201,false,1075367340139798529
Twitter for iPhone,....This will keep our communities safer and provide hope and a second chance to those who earn it. In addition to everything else billions of dollars will be saved. I look forward to signing this into law!,12-19-2018 02:07:02,13725,67055,false,1075210869007622144
Twitter for iPhone,America is the greatest Country in the world and my job is to fight for ALL citizens even those who have made mistakes. Congratulations to the Senate on the bi-partisan passing of a historic Criminal Justice Reform Bill....,12-19-2018 02:07:01,20647,97417,false,1075210867678109697
Twitter for iPhone,The Democrats are saying loud and clear that they do not want to build a Concrete Wall - but we are not building a Concrete Wall we are building artistically designed steel slats so that you can easily see through it....,12-19-2018 01:13:30,22852,98873,false,1075197395892404231
Twitter for iPhone,....It will be beautiful and at the same time give our Country the security that our citizens deserve. It will go up fast and save us BILLIONS of dollars a month once completed!,12-19-2018 01:13:30,18512,81752,false,1075197397217828864
Twitter for iPhone,Congratulations to @MarthaMcSally on her appointment by Governor @DougDucey as the Great new Senator from Arizona - I have no doubt she will do a fantastic job!,12-19-2018 00:59:08,11617,57885,false,1075193782885326849
Twitter for iPhone,“President Donald J. Trump’s Commission on School Safety examined ways to make our schools safe for all students and teachers.” Read more: https://t.co/Sj3T2B3cKW https://t.co/M0iiESm2fJ,12-18-2018 22:42:37,10816,45671,false,1075159426968027136
Twitter for iPhone,RT @VP: Today @POTUS Trump will direct the @DeptofDefense to establish a Combatant Command that will oversee all of our military activitie…,12-18-2018 16:53:27,12624,0,true,1075071556777336832
Twitter for iPhone,RT @FLOTUS: Merry Christmas from President Donald J. Trump and First Lady Melania Trump. @POTUS &amp; @FLOTUS are seen Saturday December 15 i…,12-18-2018 16:36:34,30271,0,true,1075067308522000385
Twitter for iPhone,Michael Isikoff was the first to report Dossier allegations and now seriously doubts the Dossier claims. The whole Russian Collusion thing was a HOAX but who is going to restore the good name of so many people whose reputations have been destroyed?,12-18-2018 13:32:34,21238,82019,false,1075021002441220096
Twitter for iPhone,....WILL NEVER BE PROVEN AND ARE LIKELY FALSE.”  Thank you to Michael Isikoff Yahoo for honesty. What this means is that the FISA WARRANTS and the whole Russian Witch Hunt is a Fraud and a Hoax which should be ended immediately. Also it was paid for by Crooked Hillary &amp; DNC!,12-18-2018 13:22:29,19460,75842,false,1075018465356996609
Twitter for iPhone,Russia Dossier reporter now doubts dopey Christopher Steele’s claims! “When you get into the details of the Steele Dossier the specific allegations we have not seen the evidence to support them. There’s good grounds to think that some of the more sensational allegations.....,12-18-2018 13:14:40,14488,57018,false,1075016498987573249
Twitter for iPhone,Illegal immigration costs the United States more than 200 Billion Dollars a year. How was this allowed to happen?,12-18-2018 12:55:48,24894,92263,false,1075011751165485056
Twitter for iPhone,Facebook Twitter and Google are so biased toward the Dems it is ridiculous! Twitter in fact has made it much more difficult for people to join @realDonaldTrump. They have removed many names &amp; greatly slowed the level and speed of increase. They have acknowledged-done NOTHING!,12-18-2018 12:26:18,26345,96334,false,1075004324567285761
Twitter for iPhone,I hope the people over at the Fed will read today’s Wall Street Journal Editorial before they make yet another mistake. Also don’t let the market become any more illiquid than it already is. Stop with the 50 B’s. Feel the market don’t just go by meaningless numbers. Good luck!,12-18-2018 12:13:24,16500,70330,false,1075001077576151041
Twitter for iPhone,Good luck today in court to General Michael Flynn. Will be interesting to see what he has to say despite tremendous pressure being put on him about Russian Collusion in our great and obviously highly successful political campaign. There was no Collusion!,12-18-2018 11:41:27,18557,77887,false,1074993036831191045
Twitter for iPhone,Biggest outrage yet in the long winding and highly conflicted Mueller Witch Hunt is the fact that 19000 demanded Text messages between Peter Strzok and his FBI lover Lisa Page were purposely &amp; illegally deleted. Would have explained whole Hoax which is now under protest!,12-18-2018 11:28:39,20258,76049,false,1074989817061093378
Twitter for iPhone,Today I am making good on my promise to defend our Farmers &amp; Ranchers from unjustified trade retaliation by foreign nations. I have authorized Secretary Perdue to implement the 2nd round of Market Facilitation Payments. Our economy is stronger than ever–we stand with our Farmers!,12-17-2018 21:14:10,25031,112625,false,1074774781420015618
