"iso_a3","country","year","region","income_group","gdp_pc","life_expect","population"
"AZE","Azerbaijan",2008,"Europe & Central Asia","Upper middle income",13795.3443147315,70.0629268292683,8763400
"AZE","Azerbaijan",2009,"Europe & Central Asia","Upper middle income",14899.9596291008,70.2926585365854,8947243
"AZE","Azerbaijan",2010,"Europe & Central Asia","Upper middle income",15627.7477755523,70.4502926829268,9054332
"AZE","Azerbaijan",2011,"Europe & Central Asia","Upper middle income",15754.1523626148,70.5512926829268,9173082
"AZE","Azerbaijan",2012,"Europe & Central Asia","Upper middle income",16174.1028835644,70.6249512195122,9295784
"AZE","Azerbaijan",2013,"Europe & Central Asia","Upper middle income",17143.4792308476,,9416598
"BDI","Burundi",1990,"Sub-Saharan Africa","Low income",679.661722421841,47.3291463414634,5605873
"BDI","Burundi",1991,"Sub-Saharan Africa","Low income",718.830133805558,46.9014878048781,5749774
"BDI","Burundi",1992,"Sub-Saharan Africa","Low income",725.872024457456,46.5804390243903,5882679
"BDI","Burundi",1993,"Sub-Saharan Africa","Low income",682.747978485329,46.4174390243903,6003704
"BDI","Burundi",1994,"Sub-Saharan Africa","Low income",658.615659392251,46.4309268292683,6112449
"BDI","Burundi",1995,"Sub-Saharan Africa","Low income",609.398022912813,46.6072926829268,6209923
"BDI","Burundi",1996,"Sub-Saharan Africa","Low income",563.19479390538,46.903512195122,6294482
"BDI","Burundi",1997,"Sub-Saharan Africa","Low income",557.130931436635,47.250512195122,6369573
"BDI","Burundi",1998,"Sub-Saharan Africa","Low income",582.779140952954,47.5928048780488,6447672
"BDI","Burundi",1999,"Sub-Saharan Africa","Low income",576.42603594317,47.9128048780488,6545273
"BDI","Burundi",2000,"Sub-Saharan Africa","Low income",573.21474896576,48.2080243902439,6674286
"BDI","Burundi",2001,"Sub-Saharan Africa","Low income",583.879574035726,48.4949268292683,6839376
"BDI","Burundi",2002,"Sub-Saharan Africa","Low income",601.7468521943,48.8035609756098,7037727
"BDI","Burundi",2003,"Sub-Saharan Africa","Low income",587.318719290583,49.1569512195122,7264340
"BDI","Burundi",2004,"Sub-Saharan Africa","Low income",611.867340720814,49.5580975609756,7510771
"BDI","Burundi",2005,"Sub-Saharan Africa","Low income",615.944543642419,50.007,7770392
"BDI","Burundi",2006,"Sub-Saharan Africa","Low income",646.417177448719,50.4996097560976,8042579
"BDI","Burundi",2007,"Sub-Saharan Africa","Low income",671.55538730411,51.0214634146342,8328312
"BDI","Burundi",2008,"Sub-Saharan Africa","Low income",694.389878460888,51.5565853658537,8624280
"BDI","Burundi",2009,"Sub-Saharan Africa","Low income",699.605627792865,52.0940731707317,8926687
"BDI","Burundi",2010,"Sub-Saharan Africa","Low income",710.628836311793,52.6240243902439,9232753
"BDI","Burundi",2011,"Sub-Saharan Africa","Low income",731.329864172999,53.1365609756098,9540362
"BDI","Burundi",2012,"Sub-Saharan Africa","Low income",750.101695608758,53.628756097561,9849569
"BDI","Burundi",2013,"Sub-Saharan Africa","Low income",771.71542954274,,10162532
"BEL","Belgium",1990,"Europe & Central Asia","High income",19009.1322838389,76.0519512195122,9967379
"BEL","Belgium",1991,"Europe & Central Asia","High income",19927.2568320992,76.1921951219512,10004486
"BEL","Belgium",1992,"Europe & Central Asia","High income",20609.8694303693,76.3512195121951,10045158
"BEL","Belgium",1993,"Europe & Central Asia","High income",20815.9091627805,76.3453658536585,10084475
"BEL","Belgium",1994,"Europe & Central Asia","High income",21877.5291636914,76.6917073170732,10115603
"BEL","Belgium",1995,"Europe & Central Asia","High income",22818.661071705,76.8407317073171,10136811
"BEL","Belgium",1996,"Europe & Central Asia","High income",23238.1066978152,77.1873170731707,10156637
"BEL","Belgium",1997,"Europe & Central Asia","High income",24264.6159134019,77.3707317073171,10181245
"BEL","Belgium",1998,"Europe & Central Asia","High income",24785.8757020007,77.4731707317073,10203008
"BEL","Belgium",1999,"Europe & Central Asia","High income",25869.4359620975,77.619512195122,10226419
"BEL","Belgium",2000,"Europe & Central Asia","High income",28237.459731207,77.7219512195122,10251250
"BEL","Belgium",2001,"Europe & Central Asia","High income",29147.2779504006,77.9731707317073,10286570
"BEL","Belgium",2002,"Europe & Central Asia","High income",30711.3916039184,78.0756097560976,10332785
"BEL","Belgium",2003,"Europe & Central Asia","High income",30970.605364289,78.1292682926829,10376133
"BEL","Belgium",2004,"Europe & Central Asia","High income",31919.6703929095,78.8780487804878,10421137
"BEL","Belgium",2005,"Europe & Central Asia","High income",33007.8043221755,78.9804878048781,10478617
"BEL","Belgium",2006,"Europe & Central Asia","High income",35185.8417664562,79.380487804878,10547958
"BEL","Belgium",2007,"Europe & Central Asia","High income",36588.1649198901,79.7829268292683,10625700
"BEL","Belgium",2008,"Europe & Central Asia","High income",37953.7738375963,79.6804878048781,10709973
"BEL","Belgium",2009,"Europe & Central Asia","High income",37882.9201604288,79.9829268292683,10796493
"BEL","Belgium",2010,"Europe & Central Asia","High income",39215.7133067571,80.2341463414634,10920272
"BEL","Belgium",2011,"Europe & Central Asia","High income",40997.4571940415,80.5853658536585,11047744
"BEL","Belgium",2012,"Europe & Central Asia","High income",41076.4344374541,80.3853658536585,11128246
"BEL","Belgium",2013,"Europe & Central Asia","High income",41663.1137428586,,11195138
"BEN","Benin",1990,"Sub-Saharan Africa","Low income",881.052397349776,53.42,5001271
"BEN","Benin",1991,"Sub-Saharan Africa","Low income",915.547167307851,53.9357073170732,5182525
"BEN","Benin",1992,"Sub-Saharan Africa","Low income",929.042871080561,54.3270243902439,5378226
"BEN","Benin",1993,"Sub-Saharan Africa","Low income",969.869507737171,54.5949756097561,5582420
"BEN","Benin",1994,"Sub-Saharan Africa","Low income",974.793904379228,54.7500731707317,5786794
"BEN","Benin",1995,"Sub-Saharan Africa","Low income",1020.24525268396,54.8159512195122,5985658
"BEN","Benin",1996,"Sub-Saharan Africa","Low income",1050.30586430475,54.8318048780488,6176318
"BEN","Benin",1997,"Sub-Saharan Africa","Low income",1096.79816055624,54.8423170731707,6361301
"BEN","Benin",1998,"Sub-Saharan Africa","Low income",1120.00449045408,54.8901463414634,6546493
"BEN","Benin",1999,"Sub-Saharan Africa","Low income",1162.27614078569,54.9987804878049,6740491
"BEN","Benin",2000,"Sub-Saharan Africa","Low income",1209.09546892599,55.188243902439,6949366
"BEN","Benin",2001,"Sub-Saharan Africa","Low income",1272.59898979261,55.4664878048781,7174911
"BEN","Benin",2002,"Sub-Saharan Africa","Low income",1305.60788202785,55.8143170731707,7414744
"BEN","Benin",2003,"Sub-Saharan Africa","Low income",1338.04814673539,56.2080731707317,7665681
"BEN","Benin",2004,"Sub-Saharan Africa","Low income",1371.69438508392,56.6331707317073,7922796
"BEN","Benin",2005,"Sub-Saharan Africa","Low income",1410.18911017474,57.0669756097561,8182362
"BEN","Benin",2006,"Sub-Saharan Africa","Low income",1461.39683353618,57.4868780487805,8443671
"BEN","Benin",2007,"Sub-Saharan Africa","Low income",1522.21424727504,57.8738780487805,8707490
"BEN","Benin",2008,"Sub-Saharan Africa","Low income",1581.12383612568,58.216,8973293
"BEN","Benin",2009,"Sub-Saharan Africa","Low income",1588.66887480373,58.506756097561,9240783
"BEN","Benin",2010,"Sub-Saharan Africa","Low income",1603.46293022843,58.7466829268293,9509798
"BEN","Benin",2011,"Sub-Saharan Africa","Low income",1643.31011828375,58.9449024390244,9779795
"BEN","Benin",2012,"Sub-Saharan Africa","Low income",1715.62185335774,59.1194878048781,10050702
"BEN","Benin",2013,"Sub-Saharan Africa","Low income",1790.75363672991,,10323474
"BFA","Burkina Faso",1990,"Sub-Saharan Africa","Low income",548.368966843316,49.3656097560976,8811033
"BFA","Burkina Faso",1991,"Sub-Saharan Africa","Low income",601.612455639431,49.3164634146342,9050090
"BFA","Burkina Faso",1992,"Sub-Saharan Africa","Low income",600.377958422168,49.2779512195122,9297116
"BFA","Burkina Faso",1993,"Sub-Saharan Africa","Low income",618.959659390908,49.2596585365854,9552473
"BFA","Burkina Faso",1994,"Sub-Saharan Africa","Low income",623.188539198564,49.2777073170732,9816586
"BFA","Burkina Faso",1995,"Sub-Saharan Africa","Low income",654.351356632312,49.3443170731707,10089876
"BFA","Burkina Faso",1996,"Sub-Saharan Africa","Low income",719.506964593796,49.4692926829268,10372562
"BFA","Burkina Faso",1997,"Sub-Saharan Africa","Low income",756.78529333246,49.6478292682927,10664982
"BFA","Burkina Faso",1998,"Sub-Saharan Africa","Low income",798.230176847801,49.8760731707317,10967836
"BFA","Burkina Faso",1999,"Sub-Saharan Africa","Low income",845.39466256267,50.1545609756098,11281942
"BFA","Burkina Faso",2000,"Sub-Saharan Africa","Low income",848.613689857967,50.482756097561,11607944
"BFA","Burkina Faso",2001,"Sub-Saharan Africa","Low income",906.667376256932,50.8580731707317,11946080
"BFA","Burkina Faso",2002,"Sub-Saharan Africa","Low income",933.258979167889,51.272756097561,12296399
"BFA","Burkina Faso",2003,"Sub-Saharan Africa","Low income",996.708910578006,51.7175609756098,12659086
"BFA","Burkina Faso",2004,"Sub-Saharan Africa","Low income",1039.13775752207,52.1827804878049,13034258
"BFA","Burkina Faso",2005,"Sub-Saharan Africa","Low income",1131.8729380156,52.6587073170732,13421929
"BFA","Burkina Faso",2006,"Sub-Saharan Africa","Low income",1203.71166707271,53.1396829268293,13822257
"BFA","Burkina Faso",2007,"Sub-Saharan Africa","Low income",1249.30070280295,53.6196829268293,14235075
"BFA","Burkina Faso",2008,"Sub-Saharan Africa","Low income",1308.2503619,54.0941951219512,14659646
"BFA","Burkina Faso",2009,"Sub-Saharan Africa","Low income",1317.16777019045,54.5576829268293,15094967
"BFA","Burkina Faso",2010,"Sub-Saharan Africa","Low income",1438.31859130664,55.006756097561,15540284
"BFA","Burkina Faso",2011,"Sub-Saharan Africa","Low income",1435.3593643803,55.4404878048781,15995313
"BFA","Burkina Faso",2012,"Sub-Saharan Africa","Low income",1479.13501447318,55.8620243902439,16460141
"BFA","Burkina Faso",2013,"Sub-Saharan Africa","Low income",1514.18622141102,,16934839
"BGD","Bangladesh",1990,"South Asia","Low income",801.396912255072,60.0084878048781,107385847
"BGD","Bangladesh",1991,"South Asia","Low income",835.777871686386,60.5318292682927,109934590
"BGD","Bangladesh",1992,"South Asia","Low income",877.97915440827,61.0621463414634,112430968
"BGD","Bangladesh",1993,"South Asia","Low income",919.838492441976,61.6004146341464,114897543
"BGD","Bangladesh",1994,"South Asia","Low income",957.154390309442,62.1451707317073,117369492
"BGD","Bangladesh",1995,"South Asia","Low income",1003.88058990083,62.6938780487805,119869585
"BGD","Bangladesh",1996,"South Asia","Low income",1047.30431078451,63.2420731707317,122400896
"BGD","Bangladesh",1997,"South Asia","Low income",1099.85784794979,63.783756097561,124945315
"BGD","Bangladesh",1998,"South Asia","Low income",1146.65878724092,64.3134390243903,127478524
"BGD","Bangladesh",1999,"South Asia","Low income",1196.35453945806,64.8265853658537,129966823
"BGD","Bangladesh",2000,"South Asia","Low income",1272.69964581277,65.3197317073171,132383265
"BGD","Bangladesh",2001,"South Asia","Low income",1346.4720982193,65.7903414634146,134729503
"BGD","Bangladesh",2002,"South Asia","Low income",1403.77241900458,66.2399024390244,137006279
"BGD","Bangladesh",2003,"South Asia","Low income",1483.40464839129,66.6709268292683,139185986
"BGD","Bangladesh",2004,"South Asia","Low income",1596.23374759975,67.0859756097561,141235035
"BGD","Bangladesh",2005,"South Asia","Low income",1722.53279211735,67.4895609756098,143135180
"BGD","Bangladesh",2006,"South Asia","Low income",1870.5200355652,67.8872682926829,144868702
"BGD","Bangladesh",2007,"South Asia","Low income",2033.64976775795,68.2831463414634,146457067
"BGD","Bangladesh",2008,"South Asia","Low income",2175.07543779063,68.6807073170732,147969967
"BGD","Bangladesh",2009,"South Asia","Low income",2279.20369227375,69.0819268292683,149503100
"BGD","Bangladesh",2010,"South Asia","Low income",2409.54851146896,69.4858048780488,151125475
"BGD","Bangladesh",2011,"South Asia","Low income",2588.50045113465,69.8918048780488,152862431
"BGD","Bangladesh",2012,"South Asia","Low income",2773.66358217385,70.2948536585366,154695368
"BGD","Bangladesh",2013,"South Asia","Low income",2948.01488976887,,156594962
"BGR","Bulgaria",1990,"Europe & Central Asia","Upper middle income",5409.57115873851,71.6414634146342,8718289
"BGR","Bulgaria",1991,"Europe & Central Asia","Upper middle income",5167.8435120209,71.5609756097561,8632367
"BGR","Bulgaria",1992,"Europe & Central Asia","Upper middle income",4954.22711384317,71.4943902439024,8540164
"BGR","Bulgaria",1993,"Europe & Central Asia","Upper middle income",5037.21483461614,71.3468292682927,8472313
"BGR","Bulgaria",1994,"Europe & Central Asia","Upper middle income",5255.54641877981,71.2087804878049,8443591
"BGR","Bulgaria",1995,"Europe & Central Asia","Upper middle income",5543.3740166973,71.0534146341464,8406067
"BGR","Bulgaria",1996,"Europe & Central Asia","Upper middle income",5280.89271581925,70.8973170731707,8362826
"BGR","Bulgaria",1997,"Europe & Central Asia","Upper middle income",5408.94945477468,70.3512195121951,8312068
"BGR","Bulgaria",1998,"Europe & Central Asia","Upper middle income",6123.11931849816,71.0609756097561,8256786
"BGR","Bulgaria",1999,"Europe & Central Asia","Upper middle income",5849.43980206686,71.4121951219512,8210624
"BGR","Bulgaria",2000,"Europe & Central Asia","Upper middle income",6445.29985335285,71.6634146341463,8170172
"BGR","Bulgaria",2001,"Europe & Central Asia","Upper middle income",6975.8505840403,71.7682926829268,8020282
"BGR","Bulgaria",2002,"Europe & Central Asia","Upper middle income",7752.29730419792,71.8658536585366,7868468
"BGR","Bulgaria",2003,"Europe & Central Asia","Upper middle income",8396.4700951379,72.0658536585366,7823557
"BGR","Bulgaria",2004,"Europe & Central Asia","Upper middle income",9096.6635566204,72.5634146341463,7781161
"BGR","Bulgaria",2005,"Europe & Central Asia","Upper middle income",9947.10586168254,72.5609756097561,7739900
"BGR","Bulgaria",2006,"Europe & Central Asia","Upper middle income",11229.4346073519,72.6121951219512,7699020
"BGR","Bulgaria",2007,"Europe & Central Asia","Upper middle income",12984.9038587141,72.6634146341463,7545338
"BGR","Bulgaria",2008,"Europe & Central Asia","Upper middle income",14565.9088480033,72.9634146341463,7492561
"BGR","Bulgaria",2009,"Europe & Central Asia","Upper middle income",14409.6445062569,73.4121951219512,7444443
"BGR","Bulgaria",2010,"Europe & Central Asia","Upper middle income",14690.4921407297,73.5121951219512,7395599
"BGR","Bulgaria",2011,"Europe & Central Asia","Upper middle income",15278.438477765,74.1634146341463,7348328
"BGR","Bulgaria",2012,"Europe & Central Asia","Upper middle income",15671.8776751216,74.3146341463415,7305888
"BGR","Bulgaria",2013,"Europe & Central Asia","Upper middle income",15731.6726237737,,7265115
